시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
충청남도,홍성군,서부면,양곡리,9.0,1988-04-23,,
충청남도,홍성군,서부면,판교리,10.0,1988-04-23,,
충청남도,홍성군,서부면,중리,11.0,1988-04-23,,
충청남도,홍성군,서부면,죽도리,12.0,1989-01-01,,
충청남도,홍성군,갈산면,,10.0,1988-04-23,,
충청남도,홍성군,갈산면,상촌리,1.0,1988-04-23,,
충청남도,홍성군,갈산면,내갈리,2.0,1988-04-23,,
충청남도,홍성군,갈산면,신안리,3.0,1988-04-23,,
충청남도,홍성군,갈산면,가곡리,4.0,1988-04-23,,
충청남도,홍성군,갈산면,갈오리,5.0,1988-04-23,,
충청남도,홍성군,갈산면,동산리,6.0,1988-04-23,,
충청남도,홍성군,갈산면,쌍천리,7.0,1988-04-23,,
충청남도,홍성군,갈산면,행산리,8.0,1988-04-23,,
충청남도,홍성군,갈산면,오두리,9.0,1988-04-23,,
충청남도,홍성군,갈산면,부기리,10.0,1988-04-23,,
충청남도,홍성군,갈산면,기산리,11.0,1988-04-23,,
충청남도,홍성군,갈산면,동성리,12.0,1988-04-23,,
충청남도,홍성군,갈산면,취생리,13.0,1988-04-23,,
충청남도,홍성군,갈산면,운곡리,14.0,1988-04-23,,
충청남도,홍성군,갈산면,와리,15.0,1988-04-23,,
충청남도,홍성군,갈산면,대사리,16.0,1988-04-23,,
충청남도,홍성군,구항면,,11.0,1988-04-23,,
충청남도,홍성군,구항면,황곡리,1.0,1988-04-23,,
충청남도,홍성군,구항면,오봉리,2.0,1988-04-23,,
충청남도,홍성군,구항면,공리,3.0,1988-04-23,,
충청남도,홍성군,구항면,남산리,4.0,1988-04-23,,
충청남도,홍성군,구항면,장양리,5.0,1988-04-23,,
충청남도,홍성군,구항면,태봉리,6.0,1988-04-23,,
충청남도,홍성군,구항면,내현리,7.0,1988-04-23,,
충청남도,홍성군,구항면,지정리,8.0,1988-04-23,,
충청남도,홍성군,구항면,대정리,9.0,1988-04-23,,
충청남도,홍성군,구항면,신곡리,10.0,1988-04-23,,
충청남도,홍성군,구항면,청광리,11.0,1988-04-23,,
충청남도,홍성군,구항면,마온리,12.0,1988-04-23,,
충청남도,예산군,,,13.0,,,
충청남도,예산군,예산읍,,1.0,,,
충청남도,예산군,예산읍,예산리,1.0,,,
충청남도,예산군,예산읍,향천리,2.0,,,
충청남도,예산군,예산읍,대회리,3.0,,,
충청남도,예산군,예산읍,주교리,4.0,,,
충청남도,예산군,예산읍,산성리,5.0,,,
충청남도,예산군,예산읍,발연리,6.0,,,
충청남도,예산군,예산읍,석양리,7.0,,,
충청남도,예산군,예산읍,관작리,8.0,,,
충청남도,예산군,예산읍,창소리,9.0,,,
충청남도,예산군,예산읍,신례원리,10.0,,,
충청남도,예산군,예산읍,간양리,11.0,,,
충청남도,예산군,예산읍,궁평리,12.0,,,
충청남도,예산군,예산읍,수철리,13.0,,,
충청남도,예산군,삽교읍,,2.0,,,
충청남도,예산군,삽교읍,두리,1.0,,,
충청남도,예산군,삽교읍,삽교리,2.0,,,
충청남도,예산군,삽교읍,평촌리,3.0,,,
충청남도,예산군,삽교읍,수촌리,4.0,,,
충청남도,예산군,삽교읍,이리,5.0,,,
충청남도,예산군,삽교읍,목리,6.0,,,
충청남도,예산군,삽교읍,신리,7.0,,,
충청남도,예산군,삽교읍,안치리,8.0,,,
충청남도,예산군,삽교읍,송산리,9.0,,,
충청남도,예산군,삽교읍,역리,10.0,,,
충청남도,예산군,삽교읍,상하리,11.0,,,
충청남도,예산군,삽교읍,창정리,12.0,,,
충청남도,예산군,삽교읍,가리,13.0,,,
충청남도,예산군,삽교읍,상성리,14.0,,,
충청남도,예산군,삽교읍,용동리,15.0,,,
충청남도,예산군,삽교읍,하포리,16.0,,,
충청남도,예산군,삽교읍,성리,17.0,,,
충청남도,예산군,삽교읍,신가리,18.0,,,
충청남도,예산군,삽교읍,방아리,19.0,,,
충청남도,예산군,삽교읍,효림리,20.0,,,
충청남도,예산군,삽교읍,월산리,21.0,,,
충청남도,예산군,대술면,,3.0,,,
충청남도,예산군,대술면,화천리,1.0,,,
충청남도,예산군,대술면,농리,2.0,,,
충청남도,예산군,대술면,상항리,3.0,,,
충청남도,예산군,대술면,방산리,4.0,,,
충청남도,예산군,대술면,장복리,5.0,,,
충청남도,예산군,대술면,송석리,6.0,,,
충청남도,예산군,대술면,화산리,7.0,,,
충청남도,예산군,대술면,궐곡리,8.0,,,
충청남도,예산군,대술면,시산리,9.0,,,
충청남도,예산군,대술면,산정리,10.0,,,
충청남도,예산군,대술면,마전리,11.0,,,
충청남도,예산군,대술면,이티리,12.0,,,
충청남도,예산군,신양면,,4.0,,,
충청남도,예산군,신양면,신양리,1.0,,,
충청남도,예산군,신양면,황계리,2.0,,,
충청남도,예산군,신양면,무봉리,3.0,,,
충청남도,예산군,신양면,녹문리,4.0,,,
충청남도,예산군,신양면,서계양리,5.0,,,
충청남도,예산군,신양면,불원리,6.0,,,
충청남도,예산군,신양면,시왕리,7.0,,,
충청남도,예산군,신양면,연리,8.0,,,
충청남도,예산군,신양면,귀곡리,9.0,,,
충청남도,예산군,신양면,하천리,10.0,,,
충청남도,예산군,신양면,죽천리,11.0,,,
충청남도,예산군,신양면,가지리,12.0,,,
충청남도,예산군,신양면,만사리,13.0,,,
충청남도,예산군,신양면,여래미리,14.0,,,
충청남도,예산군,신양면,대덕리,15.0,,,
충청남도,예산군,신양면,차동리,16.0,,,
충청남도,예산군,광시면,,5.0,,,
충청남도,예산군,광시면,광시리,1.0,,,
충청남도,예산군,광시면,노전리,2.0,,,
충청남도,예산군,광시면,운산리,3.0,,,
충청남도,예산군,광시면,하장대리,4.0,,,
충청남도,예산군,광시면,은사리,5.0,,,
충청남도,예산군,광시면,구례리,6.0,,,
충청남도,예산군,광시면,마사리,7.0,,,
충청남도,예산군,광시면,신대리,8.0,,,
충청남도,예산군,광시면,관음리,9.0,,,
충청남도,예산군,광시면,동산리,10.0,,,
충청남도,예산군,광시면,장전리,11.0,,,
충청남도,예산군,광시면,월송리,12.0,,,
충청남도,예산군,광시면,서초정리,13.0,,,
충청남도,예산군,광시면,신흥리,14.0,,,
충청남도,예산군,광시면,장신리,15.0,,,
충청남도,예산군,광시면,용두리,16.0,,,
충청남도,예산군,광시면,미곡리,17.0,,,
충청남도,예산군,광시면,시목리,18.0,,,
충청남도,예산군,광시면,가덕리,19.0,,,
충청남도,예산군,광시면,대리,20.0,,,
충청남도,예산군,대흥면,,6.0,,,
충청남도,예산군,대흥면,동서리,1.0,,,
충청남도,예산군,대흥면,상중리,2.0,,,
충청남도,예산군,대흥면,교촌리,3.0,,,
충청남도,예산군,대흥면,송지리,4.0,,,
충청남도,예산군,대흥면,대야리,5.0,,,
충청남도,예산군,대흥면,신속리,6.0,,,
충청남도,예산군,대흥면,노동리,7.0,,,
충청남도,예산군,대흥면,지곡리,8.0,,,
충청남도,예산군,대흥면,하탄방리,9.0,,,
충청남도,예산군,대흥면,탄방리,10.0,,,
충청남도,예산군,대흥면,금곡리,11.0,,,
충청남도,예산군,대흥면,대율리,12.0,,,
충청남도,예산군,대흥면,갈신리,13.0,,,
충청남도,예산군,대흥면,손지리,14.0,,,
충청남도,예산군,응봉면,,7.0,,,
충청남도,예산군,응봉면,노화리,1.0,,,
충청남도,예산군,응봉면,지석리,2.0,,,
충청남도,예산군,응봉면,건지화리,3.0,,,
충청남도,예산군,응봉면,신리,4.0,,,
충청남도,예산군,응봉면,평촌리,5.0,,,
충청남도,예산군,응봉면,등촌리,6.0,,,
충청남도,예산군,응봉면,후사리,7.0,,,
충청남도,예산군,응봉면,입침리,8.0,,,
충청남도,예산군,응봉면,운곡리,9.0,,,
충청남도,예산군,응봉면,증곡리,10.0,,,
충청남도,예산군,응봉면,송석리,11.0,,,
충청남도,예산군,응봉면,주령리,12.0,,,
충청남도,예산군,응봉면,계정리,13.0,,,
충청남도,예산군,덕산면,,8.0,,,
충청남도,예산군,덕산면,읍내리,1.0,,,
충청남도,예산군,덕산면,북문리,2.0,,,
충청남도,예산군,덕산면,옥계리,3.0,,,
충청남도,예산군,덕산면,상가리,4.0,,,
충청남도,예산군,덕산면,사동리,5.0,,,
충청남도,예산군,덕산면,신평리,6.0,,,
충청남도,예산군,덕산면,시량리,7.0,,,
충청남도,예산군,덕산면,둔리,8.0,,,
충청남도,예산군,덕산면,대치리,9.0,,,
충청남도,예산군,덕산면,광천리,10.0,,,
충청남도,예산군,덕산면,사천리,11.0,,,
충청남도,예산군,덕산면,외라리,12.0,,,
충청남도,예산군,덕산면,내라리,13.0,,,
충청남도,예산군,덕산면,복당리,14.0,,,
충청남도,예산군,덕산면,낙상리,15.0,,,
충청남도,예산군,덕산면,대동리,16.0,,,
충청남도,예산군,봉산면,,9.0,,,
충청남도,예산군,봉산면,고도리,1.0,,,
충청남도,예산군,봉산면,구암리,2.0,,,
충청남도,예산군,봉산면,봉림리,3.0,,,
충청남도,예산군,봉산면,사석리,4.0,,,
충청남도,예산군,봉산면,하평리,5.0,,,
충청남도,예산군,봉산면,옥전리,6.0,,,
충청남도,예산군,봉산면,당곡리,7.0,,,
충청남도,예산군,봉산면,시동리,8.0,,,
충청남도,예산군,봉산면,효교리,9.0,,,
충청남도,예산군,봉산면,대지리,10.0,,,
충청남도,예산군,봉산면,화전리,11.0,,,
충청남도,예산군,봉산면,궁평리,12.0,,,
충청남도,예산군,봉산면,금치리,13.0,,,
충청남도,예산군,봉산면,옹안리,14.0,,,
충청남도,예산군,봉산면,마교리,15.0,,,
충청남도,예산군,고덕면,,10.0,,,
충청남도,예산군,고덕면,대천리,1.0,,,
충청남도,예산군,고덕면,몽곡리,2.0,,,
충청남도,예산군,고덕면,상몽리,3.0,,,
충청남도,예산군,고덕면,호음리,4.0,,,
충청남도,예산군,고덕면,오추리,5.0,,,
충청남도,예산군,고덕면,지곡리,6.0,,,
충청남도,예산군,고덕면,상장리,7.0,,,
충청남도,예산군,고덕면,상궁리,8.0,,,
충청남도,예산군,고덕면,구만리,9.0,,,
충청남도,예산군,고덕면,용리,10.0,,,
충청남도,예산군,고덕면,사리,11.0,,,
충청남도,예산군,고덕면,석곡리,12.0,,,
충청남도,예산군,신암면,,11.0,,,
충청남도,예산군,신암면,종경리,1.0,,,
충청남도,예산군,신암면,계촌리,2.0,,,
충청남도,예산군,신암면,두곡리,3.0,,,
충청남도,예산군,신암면,신종리,4.0,,,
충청남도,예산군,신암면,하평리,5.0,,,
충청남도,예산군,신암면,신택리,6.0,,,
충청남도,예산군,신암면,용궁리,7.0,,,
충청남도,예산군,신암면,예림리,8.0,,,
충청남도,예산군,신암면,중예리,9.0,,,
충청남도,예산군,신암면,조곡리,10.0,,,
충청남도,예산군,신암면,별리,11.0,,,
충청남도,예산군,신암면,오산리,12.0,,,
충청남도,예산군,신암면,탄중리,13.0,,,
충청남도,예산군,오가면,,12.0,,,
충청남도,예산군,오가면,역탑리,1.0,,,
충청남도,예산군,오가면,원평리,2.0,,,
충청남도,예산군,오가면,신장리,3.0,,,
충청남도,예산군,오가면,신석리,4.0,,,
충청남도,예산군,오가면,월곡리,5.0,,,
충청남도,예산군,오가면,좌방리,6.0,,,
충청남도,예산군,오가면,분천리,7.0,,,
충청남도,예산군,오가면,양막리,8.0,,,
충청남도,예산군,오가면,내량리,9.0,,,
충청남도,예산군,오가면,원천리,10.0,,,
충청남도,예산군,오가면,신원리,11.0,,,
충청남도,예산군,오가면,오촌리,12.0,,,
충청남도,태안군,,,14.0,1989-01-01,,
충청남도,태안군,태안읍,,1.0,1989-01-01,,
충청남도,태안군,태안읍,동문리,1.0,1989-01-01,,
충청남도,태안군,태안읍,남문리,2.0,1989-01-01,,
충청남도,태안군,태안읍,장산리,3.0,1989-01-01,,
충청남도,태안군,태안읍,남산리,4.0,1989-01-01,,
충청남도,태안군,태안읍,송암리,5.0,1989-01-01,,
충청남도,태안군,태안읍,반곡리,6.0,1989-01-01,,
충청남도,태안군,태안읍,평천리,7.0,1989-01-01,,
충청남도,태안군,태안읍,상옥리,8.0,1989-01-01,,
충청남도,태안군,태안읍,인평리,9.0,1989-01-01,,
충청남도,태안군,태안읍,도내리,10.0,1989-01-01,,
충청남도,태안군,태안읍,어은리,11.0,1989-01-01,,
충청남도,태안군,태안읍,산후리,12.0,1989-01-01,,
충청남도,태안군,태안읍,삭선리,13.0,1988-04-23,,
충청남도,태안군,안면읍,,2.0,1989-01-01,,
충청남도,태안군,안면읍,승언리,1.0,1989-01-01,,
충청남도,태안군,안면읍,정당리,2.0,1989-01-01,,
충청남도,태안군,안면읍,창기리,3.0,1989-01-01,,
충청남도,태안군,안면읍,중장리,4.0,1989-01-01,,
충청남도,태안군,안면읍,신야리,5.0,1989-01-01,,
충청남도,태안군,안면읍,황도리,6.0,1989-01-01,,
충청남도,태안군,고남면,,3.0,1989-01-01,,
충청남도,태안군,고남면,장곡리,1.0,1989-01-01,,
충청남도,태안군,고남면,누동리,2.0,1989-01-01,,
충청남도,태안군,고남면,고남리,3.0,1989-01-01,,
충청남도,태안군,남면,,4.0,1989-01-01,,
충청남도,태안군,남면,진산리,1.0,1989-01-01,,
충청남도,태안군,남면,몽산리,2.0,1989-01-01,,
충청남도,태안군,남면,신장리,3.0,1989-01-01,,
충청남도,태안군,남면,달산리,4.0,1989-01-01,,
충청남도,태안군,남면,양잠리,5.0,1989-01-01,,
충청남도,태안군,남면,원청리,6.0,1989-01-01,,
충청남도,태안군,남면,당암리,7.0,1989-01-01,,
충청남도,태안군,남면,신온리,8.0,1989-01-01,,
충청남도,태안군,남면,거아도리,9.0,1989-01-01,,
충청남도,태안군,근흥면,,5.0,1989-01-01,,
충청남도,태안군,근흥면,두야리,1.0,1989-01-01,,
충청남도,태안군,근흥면,수룡리,2.0,1989-01-01,,
충청남도,태안군,근흥면,마금리,3.0,1989-01-01,,
충청남도,태안군,근흥면,안기리,4.0,1989-01-01,,
충청남도,태안군,근흥면,용신리,5.0,1989-01-01,,
충청남도,태안군,근흥면,도황리,6.0,1989-01-01,,
충청남도,태안군,근흥면,정죽리,7.0,1989-01-01,,
충청남도,태안군,근흥면,신진도리,8.0,1989-01-01,,
충청남도,태안군,근흥면,가의도리,9.0,1989-01-01,,
충청남도,태안군,소원면,,6.0,1989-01-01,,
충청남도,태안군,소원면,시목리,1.0,1989-01-01,,
충청남도,태안군,소원면,법산리,2.0,1989-01-01,,
충청남도,태안군,소원면,신덕리,3.0,1989-01-01,,
충청남도,태안군,소원면,영전리,4.0,1989-01-01,,
충청남도,태안군,소원면,소근리,5.0,1989-01-01,,
충청남도,태안군,소원면,의항리,6.0,1989-01-01,,
충청남도,태안군,소원면,모항리,7.0,1989-01-01,,
충청남도,태안군,소원면,파도리,8.0,1989-01-01,,
충청남도,태안군,소원면,송현리,9.0,1989-01-01,,
충청남도,태안군,원북면,,7.0,1989-01-01,,
충청남도,태안군,원북면,반계리,1.0,1989-01-01,,
충청남도,태안군,원북면,이곡리,2.0,1989-01-01,,
충청남도,태안군,원북면,황촌리,3.0,1989-01-01,,
충청남도,태안군,원북면,방갈리,4.0,1989-01-01,,
충청남도,태안군,원북면,신두리,5.0,1989-01-01,,
충청남도,태안군,원북면,동해리,6.0,1989-01-01,,
충청남도,태안군,원북면,대기리,7.0,1989-01-01,,
충청남도,태안군,원북면,장대리,8.0,1989-01-01,,
충청남도,태안군,원북면,청산리,9.0,1989-01-01,,
충청남도,태안군,원북면,양산리,10.0,1989-01-01,,
충청남도,태안군,원북면,마산리,11.0,1989-01-01,,
충청남도,태안군,이원면,,8.0,1989-01-01,,
충청남도,태안군,이원면,내리,1.0,1989-01-01,,
충청남도,태안군,이원면,관리,2.0,1989-01-01,,
충청남도,태안군,이원면,당산리,3.0,1989-01-01,,
충청남도,태안군,이원면,포지리,4.0,1989-01-01,,
충청남도,태안군,이원면,사창리,5.0,1989-01-01,,
전라남도,,,,13.0,1988-04-23,,
전라남도,목포시,,,1.0,1988-04-23,,
전라남도,목포시,용당동,,1.0,1988-04-23,,
전라남도,목포시,산정동,,2.0,1988-04-23,,
전라남도,목포시,연산동,,3.0,1988-04-23,,
전라남도,목포시,대성동,,4.0,1997-01-01,,
전라남도,목포시,양동,,5.0,1997-01-01,,
전라남도,목포시,북교동,,6.0,1988-04-23,,
전라남도,목포시,남교동,,7.0,1997-07-21,,
전라남도,목포시,호남동,,8.0,1997-01-01,,
전라남도,목포시,대안동,,9.0,1997-01-01,,
전라남도,목포시,창평동,,10.0,1997-01-01,,
전라남도,목포시,명륜동,,11.0,1997-01-01,,
전라남도,목포시,죽동,,12.0,1997-01-01,,
전라남도,목포시,무안동,,13.0,1988-04-23,,
전라남도,목포시,측후동,,14.0,1988-04-23,,
전라남도,목포시,상락동1가,,15.0,1988-04-23,,
전라남도,목포시,상락동2가,,16.0,1988-04-23,,
전라남도,목포시,복만동,,17.0,1997-01-01,,
전라남도,목포시,동명동,,18.0,1988-04-23,,
전라남도,목포시,광동1가,,19.0,1988-04-23,,
전라남도,목포시,광동2가,,20.0,1988-04-23,,
전라남도,목포시,광동3가,,21.0,1990-07-01,,
전라남도,목포시,영해동1가,,22.0,1997-01-01,,
전라남도,목포시,영해동2가,,23.0,1997-01-01,,
전라남도,목포시,행복동1가,,24.0,1997-01-01,,
전라남도,목포시,행복동2가,,25.0,1997-01-01,,
전라남도,목포시,축복동1가,,26.0,1997-01-01,,
전라남도,목포시,축복동2가,,27.0,1997-01-01,,
전라남도,목포시,축복동3가,,28.0,1997-01-01,,
전라남도,목포시,보광동1가,,29.0,1997-01-01,,
전라남도,목포시,보광동2가,,30.0,1997-01-01,,
전라남도,목포시,보광동3가,,31.0,1997-01-01,,
전라남도,목포시,유달동,,32.0,1988-04-23,,
전라남도,목포시,대의동1가,,33.0,1990-05-01,,
전라남도,목포시,대의동2가,,34.0,1990-05-01,,
전라남도,목포시,대의동3가,,35.0,1990-07-01,,
전라남도,목포시,중앙동1가,,36.0,1988-04-23,,
전라남도,목포시,중앙동2가,,37.0,1988-04-23,,
전라남도,목포시,중앙동3가,,38.0,1988-04-23,,
전라남도,목포시,만호동,,39.0,1988-04-23,,
전라남도,목포시,수강동1가,,40.0,1990-05-01,,
전라남도,목포시,수강동2가,,41.0,1990-05-01,,
전라남도,목포시,해안동1가,,42.0,1990-05-01,,
전라남도,목포시,해안동2가,,43.0,1990-05-01,,
전라남도,목포시,해안동3가,,44.0,1990-05-01,,
전라남도,목포시,해안동4가,,45.0,1990-05-01,,
전라남도,목포시,항동,,46.0,1988-04-23,,
전라남도,목포시,중동1가,,47.0,1990-05-01,,
전라남도,목포시,중동2가,,48.0,1990-05-01,,
전라남도,목포시,유동,,49.0,1988-04-23,,
전라남도,목포시,금동1가,,50.0,1990-05-01,,
전라남도,목포시,금동2가,,51.0,1990-05-01,,
전라남도,목포시,경동1가,,52.0,1990-05-01,,
전라남도,목포시,경동2가,,53.0,1990-05-01,,
전라남도,목포시,서산동,,54.0,1997-01-01,,
전라남도,목포시,금화동,,55.0,1997-01-01,,
전라남도,목포시,온금동,,56.0,1997-01-01,,
전라남도,목포시,죽교동,,57.0,1997-01-01,,
전라남도,목포시,상동,,58.0,1994-07-15,,
전라남도,목포시,용해동,,59.0,1997-01-01,,
전라남도,목포시,석현동,,60.0,1994-07-15,,
전라남도,목포시,달동,,61.0,1988-04-23,,
전라남도,목포시,율도동,,62.0,1988-04-23,,
전라남도,목포시,대양동,,63.0,1988-04-23,,
전라남도,목포시,옥암동,,64.0,1997-01-01,,
전라남도,여수시,,,2.0,1988-04-23,,
전라남도,여수시,종화동,,1.0,1997-07-25,,
전라남도,여수시,수정동,,2.0,1998-02-01,,
전라남도,여수시,공화동,,3.0,1998-02-01,,
전라남도,여수시,관문동,,4.0,1997-07-25,,
전라남도,여수시,고소동,,5.0,1997-07-25,,
전라남도,여수시,동산동,,6.0,1998-02-01,,
전라남도,여수시,중앙동,,7.0,1988-04-23,,
전라남도,여수시,교동,,8.0,1998-02-01,,
전라남도,여수시,군자동,,9.0,1998-02-01,,
전라남도,여수시,충무동,,10.0,1988-04-23,,
전라남도,여수시,연등동,,11.0,1998-02-01,,
전라남도,여수시,광무동,,12.0,1997-07-25,,
전라남도,여수시,서교동,,13.0,1997-07-25,,
전라남도,여수시,봉강동,,14.0,1997-07-25,,
전라남도,여수시,봉산동,,15.0,1998-02-01,,
전라남도,여수시,남산동,,16.0,1998-02-01,,
전라남도,여수시,국동,,17.0,1988-04-23,,
전라남도,여수시,신월동,,18.0,1998-02-01,,
전라남도,여수시,여서동,,19.0,1988-04-23,,
전라남도,여수시,문수동,,20.0,1988-04-23,,
전라남도,여수시,오림동,,21.0,1997-07-25,,
전라남도,여수시,미평동,,22.0,1988-04-23,,
전라남도,여수시,둔덕동,,23.0,1988-04-23,,
전라남도,여수시,오천동,,24.0,1998-02-01,,
전라남도,여수시,만흥동,,25.0,1998-02-01,,
전라남도,여수시,덕충동,,26.0,1998-02-01,,
전라남도,여수시,경호동,,27.0,1998-02-01,,
전라남도,여수시,학동,,28.0,1998-04-01,,
전라남도,여수시,학용동,,29.0,1998-04-01,,
전라남도,여수시,안산동,,30.0,1998-04-01,,
전라남도,여수시,소호동,,31.0,1998-04-01,,
전라남도,여수시,시전동,,32.0,1998-04-01,,
전라남도,여수시,신기동,,33.0,1998-04-01,,
전라남도,여수시,웅천동,,34.0,1998-04-01,,
전라남도,여수시,선원동,,35.0,1998-04-01,,
전라남도,여수시,여천동,,36.0,1998-04-01,,
전라남도,여수시,화장동,,37.0,1998-04-01,,
전라남도,여수시,주삼동,,38.0,1998-04-01,,
전라남도,여수시,봉계동,,39.0,1998-04-01,,
전라남도,여수시,해산동,,40.0,1998-04-01,,
전라남도,여수시,화치동,,41.0,1998-04-01,,
전라남도,여수시,월하동,,42.0,1998-04-01,,
전라남도,여수시,평여동,,43.0,1998-04-01,,
전라남도,여수시,중흥동,,44.0,1998-04-01,,
전라남도,여수시,적량동,,45.0,1998-04-01,,
전라남도,여수시,월내동,,46.0,1998-04-01,,
전라남도,여수시,묘도동,,47.0,1998-04-01,,
전라남도,여수시,낙포동,,48.0,1998-04-01,,
전라남도,여수시,신덕동,,49.0,1998-04-01,,
전라남도,여수시,상암동,,50.0,1998-04-01,,
전라남도,여수시,호명동,,51.0,1998-04-01,,
전라남도,여수시,돌산읍,,52.0,1998-04-01,,
전라남도,여수시,돌산읍,군내리,1.0,1998-04-01,,
전라남도,여수시,돌산읍,신복리,2.0,1998-04-01,,
전라남도,여수시,돌산읍,금성리,3.0,1998-04-01,,
전라남도,여수시,돌산읍,율림리,4.0,1998-04-01,,
전라남도,여수시,돌산읍,죽포리,5.0,1998-04-01,,
전라남도,여수시,돌산읍,서덕리,6.0,1998-04-01,,
전라남도,여수시,돌산읍,금봉리,7.0,1998-04-01,,
전라남도,여수시,돌산읍,둔전리,8.0,1998-04-01,,
전라남도,여수시,돌산읍,평사리,9.0,1998-04-01,,
전라남도,여수시,돌산읍,우두리,10.0,1998-04-01,,
전라남도,여수시,소라면,,53.0,1998-04-01,,
전라남도,여수시,소라면,덕양리,1.0,1998-04-01,,
전라남도,여수시,소라면,죽림리,2.0,1998-04-01,,
전라남도,여수시,소라면,관기리,3.0,1998-04-01,,
전라남도,여수시,소라면,현천리,4.0,1998-04-01,,
전라남도,여수시,소라면,복산리,5.0,1998-04-01,,
전라남도,여수시,소라면,사곡리,6.0,1998-04-01,,
전라남도,여수시,소라면,봉두리,7.0,1998-04-01,,
전라남도,여수시,소라면,대포리,8.0,1998-04-01,,
전라남도,여수시,율촌면,,54.0,1998-04-01,,
전라남도,여수시,율촌면,조화리,1.0,1998-04-01,,
전라남도,여수시,율촌면,월산리,2.0,1998-04-01,,
전라남도,여수시,율촌면,산수리,3.0,1998-04-01,,
전라남도,여수시,율촌면,가장리,4.0,1998-04-01,,
전라남도,여수시,율촌면,봉전리,5.0,1998-04-01,,
전라남도,여수시,율촌면,반월리,6.0,1998-04-01,,
전라남도,여수시,율촌면,취적리,7.0,1998-04-01,,
전라남도,여수시,율촌면,신풍리,8.0,1998-04-01,,
전라남도,여수시,율촌면,상봉리,9.0,1998-04-01,,
전라남도,여수시,율촌면,여동리,10.0,1998-04-01,,
전라남도,여수시,화양면,,55.0,1998-04-01,,
전라남도,여수시,화양면,나진리,1.0,1998-04-01,,
전라남도,여수시,화양면,용주리,2.0,1998-04-01,,
전라남도,여수시,화양면,창무리,3.0,1998-04-01,,
전라남도,여수시,화양면,이천리,4.0,1998-04-01,,
전라남도,여수시,화양면,옥적리,5.0,1998-04-01,,
전라남도,여수시,화양면,화동리,6.0,1998-04-01,,
전라남도,여수시,화양면,서촌리,7.0,1998-04-01,,
전라남도,여수시,화양면,이목리,8.0,1998-04-01,,
전라남도,여수시,화양면,장수리,9.0,1998-04-01,,
전라남도,여수시,화양면,안포리,10.0,1998-04-01,,
전라남도,여수시,남면,,56.0,1998-04-01,,
전라남도,여수시,남면,우학리,1.0,1998-04-01,,
전라남도,여수시,남면,심장리,2.0,1998-04-01,,
전라남도,여수시,남면,두모리,3.0,1998-04-01,,
전라남도,여수시,남면,유송리,4.0,1998-04-01,,
전라남도,여수시,남면,안도리,5.0,1998-04-01,,
전라남도,여수시,남면,연도리,6.0,1998-04-01,,
전라남도,여수시,남면,두라리,7.0,1998-04-01,,
전라남도,여수시,남면,화태리,8.0,1998-04-01,,
전라남도,여수시,남면,횡간리,9.0,1998-04-01,,
전라남도,여수시,화정면,,57.0,1998-04-01,,
전라남도,여수시,화정면,백야리,1.0,1998-04-01,,
전라남도,여수시,화정면,월호리,2.0,1998-04-01,,
전라남도,여수시,화정면,개도리,3.0,1998-04-01,,
전라남도,여수시,화정면,제도리,4.0,1998-04-01,,
전라남도,여수시,화정면,상화리,5.0,1998-04-01,,
전라남도,여수시,화정면,하화리,6.0,1998-04-01,,
전라남도,여수시,화정면,낭도리,7.0,1998-04-01,,
전라남도,여수시,화정면,조발리,8.0,1998-04-01,,
전라남도,여수시,화정면,적금리,9.0,1998-04-01,,
전라남도,여수시,화정면,여자리,10.0,1998-04-01,,
전라남도,여수시,삼산면,,58.0,1998-04-01,,
전라남도,여수시,삼산면,거문리,1.0,1998-04-01,,
전라남도,여수시,삼산면,덕촌리,2.0,1998-04-01,,
전라남도,여수시,삼산면,서도리,3.0,1998-04-01,,
전라남도,여수시,삼산면,동도리,4.0,1998-04-01,,
전라남도,여수시,삼산면,초도리,5.0,1998-04-01,,
전라남도,여수시,삼산면,손죽리,6.0,1998-04-01,,
전라남도,순천시,,,3.0,1988-04-23,,
전라남도,순천시,삼거동,,1.0,1998-10-11,,
전라남도,순천시,와룡동,,2.0,1998-10-11,,
전라남도,순천시,영동,,3.0,1998-10-11,,
전라남도,순천시,옥천동,,4.0,1998-10-11,,
전라남도,순천시,행동,,5.0,1998-10-11,,
전라남도,순천시,금곡동,,6.0,1998-10-11,,
전라남도,순천시,매곡동,,7.0,1988-04-23,,
전라남도,순천시,석현동,,8.0,1988-04-23,,
전라남도,순천시,가곡동,,9.0,1988-04-23,,
전라남도,순천시,용당동,,10.0,1988-04-23,,
전라남도,순천시,조곡동,,11.0,1988-04-23,,
전라남도,순천시,생목동,,12.0,1988-04-23,,
전라남도,순천시,덕암동,,13.0,1988-04-23,,
전라남도,순천시,연향동,,14.0,1988-04-23,,
전라남도,순천시,풍덕동,,15.0,1988-04-23,,
전라남도,순천시,남정동,,16.0,1988-04-23,,
전라남도,순천시,인제동,,17.0,1988-04-23,,
전라남도,순천시,저전동,,18.0,1988-04-23,,
전라남도,순천시,장천동,,19.0,1988-04-23,,
전라남도,순천시,남내동,,20.0,1988-04-23,,
